68500.0,68700.0,68100.0,68400.0,67387.2265625,8561643
68100.0,68700.0,68000.0,68500.0,67485.75,8192896
69900.0,70000.0,68700.0,68800.0,67781.3125,14231160
69800.0,70400.0,69500.0,70300.0,69259.09375,19549511
71300.0,72300.0,71200.0,72300.0,71229.4921875,27476897
72400.0,72500.0,71000.0,71400.0,70342.8125,25666087
70900.0,71600.0,70600.0,70900.0,69850.21875,14669296
71700.0,72200.0,71600.0,72200.0,71130.96875,12161798
72700.0,72700.0,71400.0,71700.0,70638.3671875,12686829
71300.0,71600.0,70800.0,71000.0,69948.734375,14796613
70400.0,70900.0,70000.0,70900.0,69850.21875,19165568
71100.0,72300.0,70800.0,72000.0,70933.9296875,15050209
72100.0,72400.0,70800.0,71000.0,69948.734375,12064287
71700.0,72200.0,71600.0,72000.0,70933.9296875,13227285
72100.0,72200.0,71100.0,71900.0,70835.40625,12541046
72100.0,72300.0,71300.0,71500.0,70441.328125,13614994
71800.0,71900.0,70900.0,71800.0,70736.8828125,15373696
71300.0,71700.0,70900.0,71200.0,70145.7734375,11100887
70700.0,71400.0,70400.0,71400.0,70342.8125,11557883
70700.0,71200.0,70400.0,70500.0,69456.1484375,10626603
70200.0,71500.0,70100.0,71300.0,70244.2890625,11411007
72000.0,72200.0,71600.0,71600.0,70539.8515625,12329484
71700.0,72500.0,71500.0,72400.0,71328.0078125,10541901
72500.0,72600.0,72000.0,72600.0,71525.046875,9442997
72600.0,72700.0,72000.0,72700.0,71623.5625,8783093
73100.0,73400.0,72400.0,72400.0,71683.953125,12229967
72500.0,72700.0,71700.0,72200.0,71485.9375,11694765
72700.0,73200.0,72600.0,73000.0,72278.0234375,10722181
73400.0,73600.0,72900.0,73000.0,72278.0234375,10214350
73000.0,73300.0,71900.0,72000.0,71287.921875,12310610
71900.0,72400.0,71500.0,71600.0,70891.875,14777667
71100.0,71400.0,69800.0,69900.0,69208.6796875,17308877
70000.0,70400.0,69200.0,69500.0,68812.640625,11713926
70200.0,71500.0,70100.0,71500.0,70792.859375,12177392
71200.0,72000.0,71100.0,71900.0,71188.90625,10375581
72400.0,72600.0,71900.0,71900.0,71188.90625,14417279
72500.0,73400.0,72400.0,73400.0,72674.0703125,15882519
73200.0,73500.0,72800.0,73300.0,72575.0546875,10060049
73200.0,73500.0,72000.0,72000.0,71287.921875,11697900
72700.0,72800.0,71300.0,71700.0,70990.8828125,10896412
71100.0,71500.0,70800.0,71000.0,70297.8046875,9732730
70400.0,70400.0,69400.0,70300.0,69604.7265625,16528926
70100.0,70900.0,69900.0,70400.0,69703.7421875,13418597
70000.0,70500.0,69800.0,70000.0,69307.6953125,14314945
69800.0,70600.0,68100.0,69800.0,69109.671875,30016221
69900.0,71700.0,69300.0,71700.0,70990.8828125,24261179
71800.0,72400.0,70100.0,70600.0,69901.7578125,19420683
70900.0,71000.0,69800.0,69800.0,69109.671875,13035420
70100.0,71200.0,70000.0,71100.0,70396.8203125,12299254
70700.0,71000.0,69800.0,69900.0,69208.6796875,13835020
69900.0,70200.0,68500.0,68800.0,68119.5625,20087090
68800.0,69100.0,68200.0,68300.0,67624.5078125,12360193
67700.0,69200.0,67600.0,68500.0,67822.53125,10968505
69000.0,69100.0,67400.0,67600.0,66931.4296875,14664709
68000.0,69600.0,67900.0,68900.0,68218.578125,17259673
68300.0,68500.0,67800.0,68000.0,67327.4765625,10227311
68400.0,68800.0,67500.0,67500.0,66832.421875,9781038
67500.0,67900.0,66900.0,67300.0,66634.3984375,9352343
66700.0,67100.0,66300.0,67000.0,66337.3671875,13174578
66300.0,66800.0,66000.0,66700.0,66040.3359375,10778652
66000.0,66700.0,65800.0,66300.0,65644.2890625,11745006
66600.0,67100.0,66300.0,66600.0,65941.3203125,9720067
67200.0,67700.0,66300.0,66600.0,65941.3203125,10500242
66700.0,67100.0,66400.0,67100.0,66436.3828125,9549352
68300.0,68700.0,67900.0,68200.0,67525.5,15044463
67100.0,67400.0,66900.0,67100.0,66436.3828125,7032462
66800.0,67000.0,66500.0,66800.0,66139.3515625,5824628
66900.0,67200.0,66600.0,66800.0,66139.3515625,9114352
67300.0,67700.0,67100.0,67100.0,66436.3828125,9181223
67100.0,67200.0,66400.0,66900.0,66238.3515625,15964630
66800.0,71000.0,66700.0,71000.0,70297.8046875,29738235
72900.0,72900.0,70700.0,71200.0,70495.828125,26286495
70900.0,71500.0,70200.0,70700.0,70000.7734375,12330239
70700.0,70800.0,69700.0,70000.0,69307.6953125,11414620
70000.0,70600.0,69600.0,70400.0,69703.7421875,13741241
70200.0,70300.0,69600.0,70300.0,69604.7265625,10688118
70400.0,70800.0,70000.0,70800.0,70099.7890625,11785462
70800.0,71000.0,70400.0,70500.0,69802.7578125,11688599
71100.0,71600.0,70300.0,70900.0,70198.7890625,15955797
71200.0,71800.0,70800.0,71700.0,70990.8828125,21041407
71700.0,72300.0,71400.0,72000.0,71287.921875,17823512
71300.0,71700.0,70200.0,70200.0,69505.7109375,16040727
70400.0,70800.0,69600.0,69800.0,69109.671875,11820188
70000.0,70300.0,69500.0,69600.0,68911.6484375,10873015
69200.0,69800.0,68800.0,68900.0,68218.578125,10796336
68300.0,68900.0,68300.0,68800.0,68119.5625,9897840
68500.0,69700.0,68500.0,69400.0,68713.6328125,13582516
70000.0,70000.0,68400.0,68600.0,68276.703125,13143470
68600.0,69100.0,68200.0,68400.0,68077.640625,14886491
67400.0,67700.0,66700.0,67500.0,67181.8828125,23361149
67300.0,67400.0,66700.0,66700.0,66385.65625,16108313
67100.0,67300.0,66000.0,66000.0,65688.953125,14386527
66200.0,67600.0,66200.0,66400.0,66087.0703125,19889202
68600.0,69400.0,67900.0,68200.0,67878.5859375,25209349
68600.0,69700.0,68200.0,68900.0,68575.2890625,19311380
68000.0,68500.0,67700.0,68000.0,67679.53125,9724086
67900.0,68500.0,66800.0,67300.0,66982.828125,12599299
67700.0,69900.0,67400.0,69400.0,69072.9296875,17299253
68900.0,70500.0,68800.0,70500.0,70167.75,16493184
69700.0,70000.0,69400.0,69500.0,69172.4609375,13985012
68900.0,69200.0,68100.0,68800.0,68475.7578125,15204495
68700.0,69100.0,68200.0,68400.0,68077.640625,11625959
68700.0,68800.0,67700.0,68500.0,68177.171875,12791710
68800.0,68800.0,67900.0,68000.0,67679.53125,10610703
67000.0,67900.0,66700.0,66700.0,66385.65625,15517624
67100.0,67300.0,66700.0,67300.0,66982.828125,11334726
66800.0,67800.0,66700.0,67300.0,66982.828125,10139270
67600.0,68300.0,66900.0,66900.0,66584.7109375,14488892
67500.0,68900.0,67300.0,68600.0,68276.703125,13775256
70000.0,70000.0,69400.0,69700.0,69371.515625,16350031
69700.0,70200.0,69500.0,69600.0,69271.984375,10322234
69800.0,70900.0,69300.0,70900.0,70565.859375,22228489
70600.0,70900.0,70000.0,70900.0,70565.859375,17228731
71300.0,71400.0,69700.0,69900.0,69570.5703125,12901310
69900.0,70800.0,69600.0,70300.0,69968.6875,12301373
70000.0,70500.0,69500.0,70500.0,70167.75,9684347
71300.0,71300.0,70300.0,70400.0,70068.21875,9246919
71000.0,71100.0,70600.0,70800.0,70466.3359375,9567984
71600.0,72200.0,71500.0,72200.0,71859.734375,20148677
72500.0,73000.0,72300.0,72800.0,72456.90625,15860451
72300.0,73000.0,72300.0,72500.0,72158.3203125,11494644
72100.0,73000.0,72100.0,72700.0,72357.375,10610157
73100.0,73400.0,72700.0,72800.0,72456.90625,9712881
72200.0,73000.0,71900.0,72800.0,72456.90625,11105143
73000.0,73200.0,72200.0,72400.0,72058.7890625,6775614
72400.0,72600.0,71700.0,71700.0,71362.09375,6676685
71500.0,72100.0,71100.0,71300.0,70963.9765625,9113857
71400.0,72700.0,71300.0,72700.0,72357.375,13283081
72400.0,72800.0,72200.0,72700.0,72357.375,9283933
72700.0,72800.0,72200.0,72800.0,72456.90625,15783714
72400.0,72500.0,71700.0,72000.0,71660.6796875,9871284
72800.0,72900.0,72400.0,72600.0,72257.8515625,10229267
72300.0,72400.0,71200.0,71200.0,70864.4453125,12129682
71800.0,72100.0,71600.0,71700.0,71362.09375,8123087
71800.0,71900.0,71100.0,71500.0,71163.03125,8862017
72100.0,72800.0,71900.0,72600.0,72257.8515625,10859463
72800.0,73000.0,72200.0,73000.0,72655.9609375,9861960
73300.0,73500.0,73100.0,73500.0,73153.609375,13758646
73300.0,73500.0,72800.0,72800.0,72456.90625,13116766
74100.0,74300.0,72500.0,73100.0,72755.4921875,27567593
73800.0,74000.0,73200.0,73300.0,72954.546875,15419815
73300.0,73400.0,72800.0,72900.0,72556.4375,9690551
73000.0,73400.0,72800.0,73400.0,73054.078125,8907632
74200.0,74900.0,73800.0,74800.0,74447.484375,16870156
74600.0,75000.0,74300.0,75000.0,74646.5390625,13478766
75800.0,76300.0,75400.0,75900.0,75542.296875,14515608
76100.0,76700.0,75700.0,76600.0,76239.0,13164909
76700.0,78000.0,76500.0,78000.0,78000.0,20651042
77700.0,78500.0,77500.0,78500.0,78500.0,17797536
78200.0,79800.0,78200.0,79600.0,79600.0,17142847
78500.0,78800.0,77000.0,77000.0,77000.0,21753644
76100.0,77300.0,76100.0,76600.0,76600.0,15324439
76700.0,77100.0,76400.0,76600.0,76600.0,11304316
77000.0,77500.0,76400.0,76500.0,76500.0,11088724
77400.0,77700.0,74300.0,74700.0,74700.0,26019249
75000.0,75200.0,73200.0,73600.0,73600.0,20259529
72900.0,73600.0,72700.0,73200.0,73200.0,57691266
73000.0,74100.0,72800.0,73100.0,73100.0,13038939
73200.0,74000.0,73200.0,73900.0,73900.0,2957915
73500.0,73700.0,72500.0,72600.0,72600.0,14760415
73100.0,73300.0,71000.0,71000.0,71000.0,22683660
71600.0,72000.0,70700.0,71700.0,71700.0,17853397
73500.0,74700.0,73000.0,74700.0,74700.0,23363427
75900.0,76000.0,75000.0,75100.0,75100.0,19673375
75700.0,75800.0,74300.0,75200.0,75200.0,14786224
75200.0,75200.0,73500.0,74000.0,74000.0,12860661
74200.0,74800.0,73700.0,74100.0,74100.0,11737747
73700.0,74500.0,73300.0,73400.0,73400.0,11160062
73800.0,75200.0,73500.0,74400.0,74400.0,13976521
75000.0,75300.0,73700.0,74300.0,74300.0,12244418
73400.0,74000.0,72500.0,72700.0,72700.0,15703560
73000.0,74200.0,72900.0,73600.0,73600.0,19881033
74000.0,75200.0,73700.0,75200.0,75200.0,14955881
74200.0,74800.0,73500.0,74300.0,74300.0,19026021
74300.0,74700.0,73300.0,74400.0,74400.0,14559254
74600.0,75500.0,74300.0,75000.0,75000.0,16566445
75000.0,75200.0,73600.0,74100.0,74100.0,20810708
74800.0,75200.0,74400.0,75200.0,75200.0,21966745
73700.0,74300.0,73700.0,74000.0,74000.0,12434945
74200.0,74400.0,73000.0,73200.0,73200.0,14120600
73300.0,73400.0,72500.0,72800.0,72800.0,13444781
72800.0,73900.0,72800.0,73800.0,73800.0,12726404
73700.0,73700.0,72800.0,73300.0,73300.0,14681477
73400.0,73700.0,72900.0,73000.0,73000.0,11503495
73800.0,73900.0,72700.0,73100.0,73100.0,15208934
73600.0,74200.0,72900.0,72900.0,72900.0,16225166
72300.0,73200.0,72200.0,72800.0,72800.0,14669352
73100.0,73400.0,72700.0,72900.0,72900.0,13201981
72900.0,73900.0,72800.0,73200.0,73200.0,11795859
72600.0,73400.0,72000.0,73400.0,73400.0,21176403
74300.0,75000.0,74000.0,74900.0,74900.0,23210474
74600.0,74800.0,73700.0,73700.0,73700.0,19505125
73200.0,73500.0,72700.0,72900.0,72900.0,21547905
73100.0,73300.0,72200.0,72200.0,72200.0,14516963
72800.0,73400.0,72600.0,73300.0,73300.0,19271349
72900.0,73100.0,72300.0,72400.0,72400.0,9740504
72600.0,73500.0,72100.0,73300.0,73300.0,13011654
73700.0,74100.0,73500.0,74100.0,74100.0,15243134
74400.0,74500.0,73600.0,74300.0,74300.0,22545539
73400.0,73700.0,72300.0,72300.0,72300.0,22580555
72600.0,73000.0,72500.0,72800.0,72800.0,11520348
72300.0,73000.0,71700.0,72800.0,72800.0,15376066
73700.0,77200.0,73400.0,76900.0,76900.0,50106297
79200.0,79300.0,77700.0,79300.0,79300.0,44569799
79600.0,79900.0,77800.0,78900.0,78900.0,26724761
79600.0,79800.0,77800.0,78200.0,78200.0,18703996
79700.0,80100.0,79200.0,79900.0,79900.0,30551494
79200.0,80000.0,79200.0,79800.0,79800.0,17424595
79400.0,81000.0,79200.0,80800.0,80800.0,25084812
81200.0,82500.0,80900.0,82400.0,82400.0,27126366
83200.0,83300.0,82000.0,82000.0,82000.0,20116513
82900.0,85000.0,82900.0,85000.0,85000.0,37077944
84300.0,85000.0,83500.0,84100.0,84100.0,30493347
85200.0,85500.0,84300.0,85300.0,85300.0,25248934
84500.0,85000.0,83800.0,84500.0,84500.0,18883752
85200.0,86000.0,84500.0,84500.0,84500.0,18953232
84500.0,84900.0,83100.0,83600.0,83600.0,23725956
83200.0,84700.0,82500.0,84100.0,84100.0,25538009
84700.0,84900.0,83200.0,83700.0,83700.0,17061770
82900.0,83200.0,81200.0,82200.0,82200.0,26663772
81200.0,81300.0,79400.0,80000.0,80000.0,31949845
80700.0,80800.0,78900.0,78900.0,78900.0,22611631
78800.0,80100.0,78300.0,79600.0,79600.0,21370190
78300.0,78700.0,76300.0,77600.0,77600.0,31317563
77400.0,77500.0,75100.0,76100.0,76100.0,30469477
76400.0,76800.0,75500.0,75500.0,75500.0,18717699
77500.0,78800.0,77200.0,78600.0,78600.0,22166150
